Country,Region,Beneficiary Name,Total Budget,EU Contribution,Number of Projects,Transliterated NameBulgaria,Blagoevgrad Province,КАБРОН И ПЕКЕНЬО ООД,127024.68,86376.78,1,KABRON I PEKENЬO OOD,
Bulgaria,Враца,МЕКСИКО-ПЕ - ПЕТЪР ЙОРДАНОВ ЕТ,182053.05,154745.09,2,MEKSIKO-PE - PETAR YORDANOV ET,
Bulgaria,Враца,NEW ROAD ASSOCIATION,136664.55,116164.86,1,,
Bulgaria,Враца,ТЕКС ЕООД,80267.37,72052.26,2,TEKS EOOD,
Bulgaria,Враца,ИНТЕЛИГЕНТНИ СИСТЕМИ ЗА СИГУРНОСТ ООД,1906642.65,1014199.48,4,INTELIGENTNI SISTEMI ZA SIGURNOST OOD,
Bulgaria,Враца,БНД - ТЕКСТИЛ ЕООД,816759.9,485972.13,2,BND - TEKSTIL EOOD,
Bulgaria,Враца,Municipality of Oryahovo,556028.6,472624.3,1,,
Bulgaria,Враца,ПИЕСПИ КОМПЮТРИ ООД,217763.99,129569.57,1,PIESPI KOMPYuTRI OOD,
Bulgaria,Враца,АЛТЕРКО РОБОТИКС ЕООД,645767.63,301770.89,1,ALTERKO ROBOTIKS EOOD,
Bulgaria,Враца,РМЗ МИХАЙЛОВ ЕООД,573724.22,352993.91,4,RMZ MIHAYLOV EOOD,
Bulgaria,Враца,2КРИЕЙТИВ ООД,357547.54,212740.79,1,2KRIEYTIV OOD,
Bulgaria,Враца,ДЕКРА-СТРОЙ ЕООД,701507.55,420188.73,1,DEKRA-STROY EOOD,
Bulgaria,Враца,"АйТиВи Тех" ЕООД,126531.0,86041.08,1,"AyTiVi Teh" EOOD,
Bulgaria,Враца,ЦЕНИТ - ПЕТКОВ ООД,213180.0,129963.3,1,TsENIT - PETKOV OOD,
Bulgaria,Враца,ИНДЕКС-БЪЛГАРИЯ ООД,728447.28,371508.11,1,INDEKS-BALGARIYa OOD,
Bulgaria,Враца,ИНДЪСТРИЪЛ ТРЕЙДИНГ ООД,627810.0,379635.46,1,INDASTRIAL TREYDING OOD,
Bulgaria,Враца,КАМ - НИКОЛА СТОЙКОВ ЕТ,291822.0,148829.22,1,KAM - NIKOLA STOYKOV ET,
Bulgaria,Враца,ХЕЛИ 2001 ЕООД,507913.13,302208.31,1,HELI 2001 EOOD,
Bulgaria,Враца,ИНТЕРКАПИТАЛ ГРУП АД,546210.0,324994.95,1,INTERKAPITAL GRUP AD,
Bulgaria,Враца,РИНО СИСТЕМС ООД,293250.0,177084.75,2,RINO SISTEMS OOD,
Bulgaria,Враца,ИНТЕРПРОМ ООД,2527811.73,1074319.99,1,INTERPROM OOD,
Bulgaria,Враца,СИМЕКС ЕООД,239598.0,142560.81,1,SIMEKS EOOD,
Bulgaria,Враца,Община Козлодуй,294557.13,250373.56,2,Obshtina Kozloduy,
Bulgaria,Враца,ДА ТРАНС ООД,997616.1,632749.83,2,DA TRANS OOD,
Bulgaria,Враца,АЙ ТИ ДИ СИСТЕМС ЕООД,306788.97,182539.43,2,AY TI DI SISTEMS EOOD,
Bulgaria,Враца,КРАУН ЕООД,444618.0,266238.36,1,KRAUN EOOD,
Bulgaria,Враца,КРАЛТРЕЙС ООД,622200.0,317322.0,1,KRALTREYS OOD,
Bulgaria,Враца,Л И Технолоджи ООД,127423.5,86647.98,1,L I Tehnolodzhi OOD,
Bulgaria,Враца,ДЕКС ЛАБ ЕООД,1089309.0,443442.92,2,DEKS LAB EOOD,
Bulgaria,Враца,ФРЕШ СОФТ КОНТРОЛ ООД,218229.0,166945.18,1,FRESh SOFT KONTROL OOD,
Bulgaria,Враца,МОДНА АГЕНЦИЯ-МИРАЖ ООД,160007.4,136006.29,1,MODNA AGENTsIYa-MIRAZh OOD,
Bulgaria,Враца,ЗММ-ВРАЦА АД,413100.0,210681.0,1,ZMM-VRATsA AD,
Bulgaria,Враца,ИННОЛ ООД,221595.0,169520.18,1,INNOL OOD,
Bulgaria,Враца,Семантик интерактив ООД,299912.64,201390.05,1,Semantik interaktiv OOD,
Bulgaria,Враца,Chamber of Commerce and Industry Vratsa,250198.8,212668.98,1,,
Bulgaria,Враца,Сдружение "У.Т.Р.Е. - уважение, толерантност, разбирателство, единство",278404.59,236643.91,2,Sdruzhenie "U.T.R.E. - uvazhenie, tolerantnost, razbiratelstvo, edinstvo",
Bulgaria,Враца,МЕЖДИННА СТАНЦИЯ ООД,559880.04,323610.68,1,MEZhDINNA STANTsIYa OOD,
Bulgaria,Враца,НАЙС ЛИМИТЕД ООД,126398.4,85950.91,1,,
Bulgaria,Враца,"КОМПЛЕКСЕН ОНКОЛОГИЧЕН ЦЕНТЪР - ВРАЦА" ЕООД,102574.67,69750.77,1,"KOMPLEKSEN ONKOLOGIChEN TsENTAR - VRATsA" EOOD,
Bulgaria,Враца,СОКОРТ ООД,219588.66,167985.32,1,SOKORT OOD,
Bulgaria,Враца,ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ООД - Враца,2.125820405E7,1.575658084E7,1,VODOSNABDYaVANE I KANALIZATsIYa OOD - Vratsa,
Bulgaria,Враца,МПМ ЕООД,198527.7,151873.69,1,MPM EOOD,
Bulgaria,Враца,КРИСТАЛ КОРП ЕООД,127311.3,86571.68,1,KRISTAL KORP EOOD,
Bulgaria,Враца,ТРАФИК СИСТЕМИ ЕООД,642088.98,382042.94,2,TRAFIK SISTEMI EOOD,
Bulgaria,Враца,Община Криводол,1001782.84,861601.67,6,Obshtina Krivodol,
Bulgaria,Враца,СЕМИКА ЕООД,84017.4,52591.35,2,SEMIKA EOOD,
Bulgaria,Враца,БАЛИСТИК СЕЛ ЕООД,351898.98,209379.89,1,BALISTIK SEL EOOD,
Bulgaria,Враца,МИТЕВ ЕООД,1088850.0,633959.07,2,MITEV EOOD,
Bulgaria,Враца,П И Н КОНСУЛТ ЕООД,125817.0,96250.01,1,P I N KONSULT EOOD,
Bulgaria,Враца,Конгресинженеринг ЕООД,411060.0,244580.71,1,Kongresinzhenering EOOD,
Bulgaria,Враца,ЕЙ ЕНД ДЖИ ИНВЕСТ БЪЛГАРИЯ ЕООД,364285.35,216749.79,2,EY END DZhI INVEST BALGARIYa EOOD,
Bulgaria,Враца,КРАНАМАКС ООД,76500.0,65025.0,1,KRANAMAKS OOD,
Bulgaria,Враца,ПЕРСЕПТИКА ЕООД,219388.74,167832.39,1,PERSEPTIKA EOOD,
Bulgaria,Враца,ДОЛИ МЕДИЯ СТУДИО ЕООД,545156.85,292354.35,1,DOLI MEDIYa STUDIO EOOD,
Bulgaria,Враца,"СЕВЕР-ИЗТОК КОНСУЛТ" ЕООД,88166.2,74941.27,1,"SEVER-IZTOK KONSULT" EOOD,
Bulgaria,Враца,ИНЕКС ТРЕЙД ЕООД,445799.13,286391.75,2,INEKS TREYD EOOD,
Bulgaria,Враца,ОБЩИНА БОРОВАН,863704.02,746813.7,4,OBShtINA BOROVAN,
Bulgaria,Враца,БУЛНЕД-АМД ЕООД,771339.3,473386.56,3,BULNED-AMD EOOD,
Bulgaria,Враца,Община Пордим,168211.83,142980.06,1,Obshtina Pordim,
Bulgaria,Враца,Холсим България АД,122740.0,83463.2,1,Holsim Balgariya AD,
Bulgaria,Враца,„Медико Инженеринг” ООД,107610.82,91469.19,1,„Mediko Inzhenering” OOD,
Bulgaria,Враца,ПРОЕКТСОФТ ЕООД,88133.28,52138.6,1,PROEKTSOFT EOOD,
Bulgaria,Враца,Буллсофт ЕООД,105390.56,74266.58,3,Bullsoft EOOD,
Bulgaria,Враца,СЕРПИО ООД,402900.0,239725.5,1,SERPIO OOD,
Bulgaria,Враца,СЕМКОВ-2001 ЕООД,347054.5,248738.68,3,SEMKOV-2001 EOOD,
Bulgaria,Враца,ЪРБАН ЕЙНДЖЪЛС ООД,92280.55,62750.85,1,ARBAN EYNDZhALS OOD,
Bulgaria,Враца,"МАУС-ПС" ЕООД,1415066.91,432052.04,1,"MAUS-PS" EOOD,
Bulgaria,Враца,МИНИСТЕРСТВО НА ОБРАЗОВАНИЕТО И НАУКАТА,9464070.0,8044459.51,1,MINISTERSTVO NA OBRAZOVANIETO I NAUKATA,
Bulgaria,Враца,НАЙС ЛИМИТЕД ООД,126398.4,85950.91,1,,
Bulgaria,Враца,МЕДИЦИНСКИ ЦЕНТЪР СИЛВИМЕД ЕООД,88550.68,60214.45,1,,
Bulgaria,Враца,Уеб Сървисис ЕООД,123465.9,73462.21,1,Ueb Sarvisis EOOD,
Bulgaria,Враца,МЕДИЦИНСКИ ЦЕНТЪР СИЛВИМЕД ЕООД,88550.68,60214.45,1,,
Bulgaria,Враца,ЕСТРЕЛ ЕАД,361617.99,215162.7,1,ESTREL EAD,
Bulgaria,Враца,ЦЕНТРОМЕТ АД,2063271.11,889950.49,2,TsENTROMET AD,
Bulgaria,Враца,БАТПЕЛ ЕООД,1055405.95,632154.15,1,BATPEL EOOD,
Bulgaria,Враца,БИЗНЕС ПРОЦЕСИ ЕООД,315292.71,187599.16,1,BIZNES PROTsESI EOOD,
Bulgaria,Враца,КОМУТАТУС ООД,185614.5,133137.36,1,KOMUTATUS OOD,
Bulgaria,Враца,ДИДЖИМАРК ИНТЕРНЕШЪНЪЛ ЕООД,210388.13,160946.92,1,DIDZhIMARK INTERNEShANAL EOOD,
Bulgaria,Враца,МДД СОФТУЕР ООД,344250.0,204828.75,1,MDD SOFTUER OOD,
Bulgaria,Враца,Administration of Natural park "Vrachanski Balkan",419379.44,356472.52,1,,
Bulgaria,Враца,РИЛМАН ЕООД,358938.0,213568.11,1,RILMAN EOOD,
Bulgaria,Враца,ХРОМАТИК СОФТУЕР ООД,105253.82,71572.59,1,HROMATIK SOFTUER OOD,
Bulgaria,Враца,ЕМСИЕМ ЕООД,112906.86,86373.75,1,EMSIEM EOOD,
Bulgaria,Враца,ПУШ ПУЛ ПРОДЪКШЪН АД,363630.0,216359.85,1,PUSh PUL PRODAKShAN AD,
Bulgaria,Враца,ТИ ВИ ЕМ - 5 ЕООД,199221.3,152404.28,1,TI VI EM - 5 EOOD,
Bulgaria,Враца,Квят ООД,180030.0,107117.84,1,Kvyat OOD,
Bulgaria,Враца,Исток ООД,385050.0,229104.75,1,Istok OOD,
Bulgaria,Враца,Бизнес Софтуер Консулт АД,197064.0,117253.08,1,Biznes Softuer Konsult AD,
Bulgaria,Враца,ИНИТИУМ ИНЖЕНЕРИНГ ЕООД,127449.0,86665.32,1,INITIUM INZhENERING EOOD,
Bulgaria,Враца,ХИМИПЛАСТ АД,965126.68,325107.75,1,HIMIPLAST AD,
Bulgaria,Враца,БИЗНЕС РЕГИСТЪР ООД,220998.3,169063.7,1,BIZNES REGISTAR OOD,
Bulgaria,Враца,"ДИФАР" ООД,126912.46,86300.47,1,"DIFAR" OOD,
Bulgaria,Враца,БАЛКАНТЕЛ ООД,1454962.43,748906.26,2,BALKANTEL OOD,
Bulgaria,Враца,БИЗНЕС ДИВЕЛЪПМЪНТ ЕООД,821433.03,526244.5,3,BIZNES DIVELAPMANT EOOD,
Bulgaria,Враца,СИЛВЪР ФЪРСТ ЕООД,546210.0,324994.95,1,SILVAR FARST EOOD,
Bulgaria,Враца,КЪЩА НА КАМЪКА ЕООД,239792.58,142676.59,2,KAShtA NA KAMAKA EOOD,
Bulgaria,Враца,П и В ИНЖЕНЕРИНГ ООД,127382.7,86620.24,1,P i V INZhENERING OOD,
Bulgaria,Враца,ДИДЖИ КОНСУЛТ ЕООД,1363179.0,820498.46,4,DIDZhI KONSULT EOOD,
Bulgaria,Враца,ЛОМИНИ ООД,722976.0,431870.04,1,LOMINI OOD,
Bulgaria,Враца,НОВАМЕД ЕООД,197676.0,117617.22,1,NOVAMED EOOD,
Bulgaria,Враца,КОРЕКТ ООД,76500.0,65025.0,1,KOREKT OOD,
Bulgaria,Враца,СънБрайт Системс България ООД,201960.0,120166.2,1,SanBrayt Sistems Balgariya OOD,
Bulgaria,Враца,БИЛК ЕООД,161415.0,98642.93,2,BILK EOOD,
Bulgaria,Враца,СОФТ СИСТЕМИ ЕООД,361182.0,214903.29,1,SOFT SISTEMI EOOD,
Bulgaria,Враца,СОЛФЮЧЪР ЕООД,470373.0,206913.89,1,SOLFYuChAR EOOD,
Bulgaria,Враца,„Силоел“ ООД,114068.57,77566.63,1,„Siloel“ OOD,
Bulgaria,Враца,Михайлов ТВ ООД,318275.98,226546.28,5,Mihaylov TV OOD,
Bulgaria,Враца,БОДИ-М-ТРАВЪЛ ООД,226520.13,192542.06,2,BODI-M-TRAVAL OOD,
Bulgaria,Враца,ГЛОБАЛ НЕТ ТЕХНОЛОДЖИ АД,184568.49,109818.25,1,GLOBAL NET TEHNOLODZhI AD,
Bulgaria,Враца,УЧЕБНО ВЪЗСТАНОВИТЕЛЕН КОМПЛЕКС-ПРОГРЕС ООД,284523.39,169291.41,1,UChEBNO VAZSTANOVITELEN KOMPLEKS-PROGRES OOD,
Bulgaria,Враца,КАРИЕРИ-П.Д. ООД,723786.9,445245.48,3,KARIERI-P.D. OOD,
Bulgaria,Враца,АСКАНИЯ КАСТИНГ ООД,335886.0,197424.57,1,ASKANIYa KASTING OOD,
Bulgaria,Враца,„Квинрон“ ООД,360860.7,214712.12,1,„Kvinron“ OOD,
Bulgaria,Враца,СКОРТЕЛ ООД,237123.23,151072.15,1,SKORTEL OOD,
Bulgaria,Враца,СДРУЖЕНИЕ "НОВА ВЪЗМОЖНОСТ",90150.46,76627.89,1,SDRUZhENIE "NOVA VAZMOZhNOST",
Bulgaria,Враца,Саламандър АСО ООД,105916.8,90029.28,1,Salamandar ASO OOD,
Bulgaria,Враца,МИХАЛКОВО АД,211650.0,125931.75,1,MIHALKOVO AD,
Bulgaria,Враца,ТИТА-КОНСУЛТ ООД,401362.83,238810.89,1,TITA-KONSULT OOD,
Bulgaria,Враца,МЕДИЯЗУУМ ООД,148109.61,88125.22,1,MEDIYaZUUM OOD,
Bulgaria,Враца,Спортон ЕООД,124679.49,84782.05,1,Sporton EOOD,
Bulgaria,Враца,Mezdra Municipality,1432255.19,1217416.91,2,,
Bulgaria,Враца,НЕДИ-СТИЛ ЕООД,848028.0,432494.28,1,NEDI-STIL EOOD,
Bulgaria,Враца,СТИВ ЕООД,273700.68,173179.4,2,STIV EOOD,
Bulgaria,Враца,СОЛАР ЕНТЪРПРАЙЗ ООД,221481.91,169433.66,1,SOLAR ENTARPRAYZ OOD,
Bulgaria,Враца,БРАТАН ТУР ЕООД,877916.76,523992.46,1,BRATAN TUR EOOD,
Bulgaria,Враца,АЛФА-М ЕООД,80771.45,68655.74,1,ALFA-M EOOD,
Bulgaria,Враца,ПРОСВЕТА-СОФИЯ АД,280868.18,143242.78,1,PROSVETA-SOFIYa AD,
Bulgaria,Враца,National Tourism Cluster "Bulgarian Guide",139791.54,118822.79,1,,
Bulgaria,Враца,Три Де Проджекшън ЕООД,351579.21,209189.63,1,Tri De Prodzhekshan EOOD,
Bulgaria,Враца,РГ ГРУП АД,316215.3,188148.1,1,RG GRUP AD,
Bulgaria,Враца,КОПРИВЛЕН-МРАМОР ЕООД,760244.25,456104.64,1,KOPRIVLEN-MRAMOR EOOD,
Bulgaria,Враца,ПРАЙС ИНТЕРНЕШЪНЪЛ ЕООД,504237.0,300021.02,1,PRAYS INTERNEShANAL EOOD,
Bulgaria,Враца,ЛАНД-МЕТАЛ ЕООД,208355.32,134298.91,2,LAND-METAL EOOD,
Bulgaria,Враца,АЙСБЕРГ ГРУП ЕООД,301920.0,230968.8,1,AYSBERG GRUP EOOD,
Bulgaria,Враца,УИТМАЙНД ЕООД,511132.2,304123.66,3,UITMAYND EOOD,
Bulgaria,Враца,ЙОВАСОФТ 2 ЕООД,361845.0,215297.77,1,YOVASOFT 2 EOOD,
Bulgaria,Враца,БЕАНА-ВРАЦА ООД,535981.5,318863.43,1,BEANA-VRATsA OOD,
Bulgaria,Враца,ХРЪТКИТЕ ЕООД,219300.0,167764.5,1,HRATKITE EOOD,
Bulgaria,Враца,ГАРАНТ-90-ЦОНЕВ И СИЕ ООД,76500.0,65025.0,1,GARANT-90-TsONEV I SIE OOD,
Bulgaria,Враца,ВЕГА 03 ООД,384396.28,196042.1,1,VEGA 03 OOD,
Bulgaria,Враца,ОБЩИНА БЯЛА СЛАТИНА,1171275.1,1028265.76,5,OBShtINA BYaLA SLATINA,
Bulgaria,Враца,АКВАРЕЛАКС – БГ ЕООД,1003933.98,600626.65,1,AKVARELAKS – BG EOOD,
Bulgaria,Враца,ГРАФЕН ИНОВЕЙШЪНС ООД,220697.4,168833.51,1,,
Bulgaria,Враца,ЛЮДАЛ ФРИКШЪН ЕООД,725680.54,480465.61,7,LYuDAL FRIKShAN EOOD,
Bulgaria,Враца,ПОПЧЕВ СТОУН ДИЗАЙН ЕООД,1054404.89,569607.44,2,POPChEV STOUN DIZAYN EOOD,
Bulgaria,Враца,"ЕСТРЕЛ" ЕАД,328231.27,193830.16,1,"ESTREL" EAD,
Bulgaria,Враца,КАТ ЕООД,86848.36,73821.1,3,KAT EOOD,
Bulgaria,Враца,ММоторс АД,89250.0,53103.75,1,MMotors AD,
Bulgaria,Враца,СЪРВИС ЦЕНТРИКС ООД,354212.93,210756.69,1,SARVIS TsENTRIKS OOD,
Bulgaria,Враца,ЦИФРОВА КАБЕЛНА ТЕЛЕВИЗИЯ ООД,608634.0,310403.34,1,TsIFROVA KABELNA TELEVIZIYa OOD,
Bulgaria,Враца,Агенция "Пътна инфраструктура",7231205.72,6146524.87,2,Agentsiya "Patna infrastruktura",
Bulgaria,Враца,Община Роман,830887.82,706254.65,6,Obshtina Roman,
Bulgaria,Враца,МЕДИЦИНСКИ ЦЕНТЪР СИЛВИМЕД ЕООД,88550.68,60214.45,1,,
Bulgaria,Враца,ПЕТКОМ 2002 ООД,219300.0,130483.5,1,PETKOM 2002 OOD,
Bulgaria,Враца,МИНИСТЕРСТВО НА ОКОЛНАТА СРЕДА И ВОДИТЕ, Дирекция Управление на водите,3551640.0,3018894.0,1,MINISTERSTVO NA OKOLNATA SREDA I VODITE, Direktsiya Upravlenie na vodite,
Bulgaria,Враца,РЕВЮЕЛ ООД,743240.85,443754.22,1,REVYuEL OOD,
Bulgaria,Враца,ДИУЕЪР ЕООД,158100.0,94069.5,1,DIUEAR EOOD,
Bulgaria,Враца,ДИТЕКС-СМ ООД,1479714.66,759583.37,3,DITEKS-SM OOD,
Bulgaria,Враца,ЕКОСТАР - С ЕООД,726750.0,432416.25,1,EKOSTAR - S EOOD,
Bulgaria,Враца,„ПРЕДСЕДНИК“ ЕООД,517726.5,308047.27,1,„PREDSEDNIK“ EOOD,
Bulgaria,Враца,ЛЕСТО ПРОДУКТ ЕООД,1550570.21,860666.78,4,LESTO PRODUKT EOOD,
Bulgaria,Враца,НАЙС ЛИМИТЕД ООД,126398.4,85950.91,1,,
Bulgaria,Враца,АЛАННИ 2011 ЕООД,280500.0,166897.5,1,ALANNI 2011 EOOD,
Bulgaria,Враца,НАЙС ЛИМИТЕД ООД,126398.4,85950.91,1,,
Bulgaria,Враца,ИВАНОВ-53 ЕООД,94172.52,80046.64,2,IVANOV-53 EOOD,
Bulgaria,Враца,ПРЕДСЕДНИК ООД,901316.63,494916.76,2,PREDSEDNIK OOD,
Bulgaria,Враца,"ЕКОЛОДЖИ СОЛЮШЪНС" ООД,120666.0,82052.88,1,"EKOLODZhI SOLYuShANS" OOD,
Bulgaria,Добрич,ДЪРЖАВНО ПРЕДПРИЯТИЕ "ПРИСТАНИЩНА ИНФРАСТРУКТУРА",4221186.33,2578288.97,1,DARZhAVNO PREDPRIYaTIE "PRISTANIShtNA INFRASTRUKTURA",
Bulgaria,Добрич,“Hristo Smirnenski” Primary School,170806.17,145185.24,1,,
Bulgaria,Добрич,ЛАГУНА 2007 ЕООД,5100.0,4335.0,1,LAGUNA 2007 EOOD,
Bulgaria,Добрич,ОБЩИНА ДОБРИЧКА,756418.81,661419.01,5,OBShtINA DOBRIChKA,
Bulgaria,Добрич,РОТОПРИНТ ООД,76500.0,65025.0,1,ROTOPRINT OOD,
Bulgaria,Добрич,ИНДИВИДУАЛНА ПРАКТИКА ЗА ПЪРВИЧНА МЕДИЦИНСКА ПОМОЩ ПО ДЕНТАЛНА МЕДИЦИНА РаМоНи - ДЕНТ ЕООД,4437.0,3771.45,1,INDIVIDUALNA PRAKTIKA ZA PARVIChNA MEDITsINSKA POMOSht PO DENTALNA MEDITsINA RaMoNi - DENT EOOD,
Bulgaria,Добрич,община Добричка,746122.98,634204.53,1,obshtina Dobrichka,
Bulgaria,Добрич,СОНЕЛ-В ЕООД,25500.0,21675.0,1,SONEL-V EOOD,
Bulgaria,Добрич,ОБЩИНА КАВАРНА,819983.62,696986.07,2,OBShtINA KAVARNA,
Bulgaria,Добрич,VISSHE UCHILISHTE PO MENIDZHMUNT /BUSINESS NAME: VARNA UNIVERSITY OF MANAGEMENT,579060.07,492201.06,1,,
Bulgaria,Добрич,ЦАПК ПРОГРЕС ГРУП АД,42860.4,25501.94,1,TsAPK PROGRES GRUP AD,
Bulgaria,Добрич,ОКЕАНИДИ 2017 ООД,5100.0,4335.0,1,OKEANIDI 2017 OOD,
Bulgaria,Добрич,АКВА КОНСУЛТ 2008 ЕООД,53575.5,45539.18,1,AKVA KONSULT 2008 EOOD,
Bulgaria,Добрич,Максплай ООД,5100.0,4335.0,1,Maksplay OOD,
Bulgaria,Добрич,КОМПЛЕКС РАЙ ЕООД,100419.0,85356.15,1,KOMPLEKS RAY EOOD,
Bulgaria,Добрич,ТМ ГРУП 07 ЕООД,5100.0,4335.0,1,TM GRUP 07 EOOD,
Bulgaria,Добрич,ОБЩИНА ТЕРВЕЛ,1306252.67,1123301.25,5,OBShtINA TERVEL,
Bulgaria,Добрич,ДЖЕБЕДЖИ 60 ООД,25500.0,21675.0,1,DZhEBEDZhI 60 OOD,
Bulgaria,Добрич,ДЕЙЗИ НОВА ЕООД,169728.0,100988.16,1,DEYZI NOVA EOOD,
Bulgaria,Добрич,"ДЕЙЗИ НОВА" ЕООД,25500.0,21675.0,1,"DEYZI NOVA" EOOD,
Bulgaria,Добрич,ЕКОГРУП ЕООД,122810.48,104388.91,1,EKOGRUP EOOD,
Bulgaria,Добрич,ОБЩИНА ГРАД ДОБРИЧ,244585.78,207897.92,2,OBShtINA GRAD DOBRICh,
Bulgaria,Добрич,КАСТЕЛО ПРИКАСТ КЪНСТРАКШЪНС ЕООД,76500.0,65025.0,1,KASTELO PRIKAST KANSTRAKShANS EOOD,
Bulgaria,Добрич,Община Генерал Тошево,2592495.72,2216481.34,9,Obshtina General Toshevo,
Bulgaria,Добрич,Община Шабла,709160.35,610497.38,4,Obshtina Shabla,
Bulgaria,Добрич,Община Добричка,349331.01,296931.36,3,Obshtina Dobrichka,
Bulgaria,Добрич,ОБЩИНА БАЛЧИК,1351631.7,1164724.74,9,OBShtINA BALChIK,
Bulgaria,Добрич,ВИТА ХЕРБ ИНТ,110670.0,65848.65,1,VITA HERB INT,
Bulgaria,Добрич,Сдружение 3Д,107687.19,91534.11,1,Sdruzhenie 3D,
Bulgaria,Добрич,ПЕРАЛНЯ - СЛАВОВ ЕООД,5100.0,4335.0,1,PERALNYa - SLAVOV EOOD,
Bulgaria,Добрич,Dobrichka Municipality Administration,800216.15,680183.73,1,,
Bulgaria,Добрич,АГТ АЛИАНСА ТРАНС ЕООД,5100.0,4335.0,1,AGT ALIANSA TRANS EOOD,
Bulgaria,Добрич,ПОПЧЕВ СТОУН ДИЗАЙН ЕООД,64311.0,38265.04,1,POPChEV STOUN DIZAYN EOOD,
Bulgaria,Добрич,Ай Ти Ес Лоджик ЕООД,1632.0,1387.2,1,Ay Ti Es Lodzhik EOOD,
Bulgaria,Добрич,МИХАЙЛОВ И СИНОВЕ ООД,3927.0,3337.95,1,MIHAYLOV I SINOVE OOD,
Bulgaria,Добрич,Varna University of Management,913380.0,840309.6,1,,
Bulgaria,Добрич,МАКСГРУП-98 ЕООД,150796.16,93989.36,1,MAKSGRUP-98 EOOD,
Bulgaria,Добрич,Black Sea Centre of Excellence BSCE,124418.51,105755.73,1,,
Bulgaria,Добрич,Агенция "Пътна инфраструктура",7371879.64,6266097.7,1,Agentsiya "Patna infrastruktura",
Bulgaria,Добрич,Основно училище "Св. Св. Кирил и Методий",42022.72,35719.32,1,Osnovno uchilishte "Sv. Sv. Kiril i Metodiy",
Bulgaria,Добрич,СИНДЖИРЛИЕВИ ТРАНС ЕООД,25500.0,25500.0,1,SINDZhIRLIEVI TRANS EOOD,
Bulgaria,Добрич,АГРОМЕХАНИЗАЦИЯ ТРАНС ЕООД,25500.0,21675.0,1,,
Bulgaria,Добрич,General Toshevo Municipality,2367391.36,2092603.46,2,,
Bulgaria,Добрич,Association `Dobrudja Agro & Business School,378122.5,321404.12,1,,
Bulgaria,Добрич,Голф Резорт Мениджмънт ЕАД,76500.0,65025.0,1,Golf Rezort Menidzhmant EAD,
Bulgaria,Добрич,БЪЛГАРЕВО ООД,5100.0,4335.0,1,BALGAREVO OOD,
Bulgaria,Добрич,БОЗ ЕООД,5100.0,4335.0,1,BOZ EOOD,
Bulgaria,Добрич,Dobrudzha Agrarian and Business School,799279.6,735337.23,1,,
Bulgaria,Добрич,NPO European Institute for Cultural Tourism EUREKA,694174.45,590048.28,1,,
Bulgaria,Добрич,КАСТЕЛО ПРИКАСТ ООД,165511.32,140684.62,1,KASTELO PRIKAST OOD,
Bulgaria,Добрич,АЛБЕНА АД,47124.0,40055.4,1,ALBENA AD,
Bulgaria,Добрич,ХЪНИ ТРЕЙД 2012 ЕООД,5100.0,4335.0,1,HANI TREYD 2012 EOOD,
Bulgaria,Добрич,МАКСА 87 ЕООД,1863.54,1584.01,1,MAKSA 87 EOOD,
Bulgaria,Добрич,"МОСТ ЕЛЕКТРОНИКС" ООД,126014.37,85689.77,1,"MOST ELEKTRONIKS" OOD,
Bulgaria,Добрич,КОАЛИЦИЯ ПРИРОДА БЪЛГАРИЯ - КЛОН ДОБРИЧ,25931.21,22041.52,1,KOALITsIYa PRIRODA BALGARIYa - KLON DOBRICh,
Bulgaria,Добрич,Balchik Municipality,3148364.24,2676109.61,3,,
Bulgaria,Добрич,ТОПТРАНС ООД,48744.66,41432.96,2,TOPTRANS OOD,
Bulgaria,Добрич,УЧЕБНО ВЪЗСТАНОВИТЕЛЕН КОМПЛЕКС-ПРОГРЕС ООД,5100.0,4335.0,1,UChEBNO VAZSTANOVITELEN KOMPLEKS-PROGRES OOD,
Bulgaria,Добрич,Ди Ем Ейч 2018 ЕООД,3055.92,2597.53,1,Di Em Eych 2018 EOOD,
Bulgaria,Добрич,Shabla Municipality,1494037.68,1269932.03,1,,
Bulgaria,Добрич,МЕТАЛ ТРЕЙД 05 ЕООД,4681.8,3979.53,1,METAL TREYD 05 EOOD,
Bulgaria,Добрич,Община Крушари,653349.2,568503.22,5,Obshtina Krushari,
Bulgaria,Добрич,Chamber of Commerce and Industry – Dobrich,387576.25,329439.81,1,,
Bulgaria,Добрич,ЗДРАВНО ТУРИСТИЧЕСКИ ЦЕНТЪР НЕДА ЕООД,5100.0,4335.0,1,ZDRAVNO TURISTIChESKI TsENTAR NEDA EOOD,
Bulgaria,Добрич,ЕТ КАЛИНА - ВН - ВАНЯ КОЛЕВА,1785.0,1517.25,1,ET KALINA - VN - VANYa KOLEVA,
Bulgaria,Добрич,Неси-2014 ООД,5100.0,4335.0,1,Nesi-2014 OOD,
Bulgaria,Добрич,АБ АД,2717362.77,1079942.57,1,AB AD,
Bulgaria,Добрич,ЕМРИ ЕООД,5100.0,4335.0,1,EMRI EOOD,
Bulgaria,Добрич,ЛКВ ЛИДЕР ЕООД,5100.0,4335.0,1,LKV LIDER EOOD,
